passage	time	value
5	56.33420917	13.1
5	56.54971917	12.32
5	56.80114717	15.37
5	57.93856217	13.1
5	58.13012717	10.82
5	58.35761017	15.48
5	58.50128317	13.1
5	58.71679417	14.56
5	58.93230417	5.09
5	59.36332417	12.65
5	59.68658917	16.19
5	59.85420917	13.53
5	60.03380017	13.84
5	60.41693017	8.9
5	60.81203217	16.35
5	60.91978717	10.39
5	61.26699817	15.48
5	61.38672617	13.1
5	61.59026317	14.56
5	61.75788217	9.83
5	62.17693017	11.73
5	62.51541617	15.9
5	62.64386817	11.73
5	62.95516117	14.97
5	63.13475317	12.85
5	63.94890217	16.19
		14.56
5	64.08588317	11.47
5	64.54754217	16.35
5	64.69121517	13.3
5	64.85883417	13.28
5	65.31380017	5.79
6	0.323245298	13.3
6	0.568708743	12.85
6	1.039808743	12.21
6	1.422937743	14.08
6	1.590556743	16.96
6	1.730401743	10.87
6	2.380761743	12.85
6	2.600501743	15.43
6	2.847699743	12.07
6	3.206883743	10.48
6	3.379041743	16.18
6	3.534880743	8.77
6	4.739400743	13.76
6	4.967131743	9.96
6	5.972597743	6.65
6	6.738856743	6.65
6	7.229740743	12.59
6	7.529060743	13.1
6	7.756543743	11.65
6	8.211509743	11.27
6	8.566976743	16.18
6	8.654502743	8.37
6	8.917903743	16.21
6	9.013686743	8.54
6	9.469543743	16.19
6	9.612325743	9.87
6	9.839808743	9.9
6	10.90538674	16.19
6	11.07300574	16.96
6	11.14484274	10.74
6	11.48008074	14.56
6	11.67207674	13.02
6	13.28797174	8.65
6	13.68307374	14.56
6	13.85069374	14.77
6	14.05370274	16.18
6	14.13803974	11.98
6	14.35355074	10.24
6	15.04797174	16.19
6	15.20361874	13.1
6	15.37123774	8.71
6	15.73042074	13.74
6	15.93395874	10.53
6	16.07763174	13.3
6	16.22130574	10.6
6	16.55654374	15.9
6	16.69133574	16.18
6	16.74810774	10.68
6	18.05314174	13.1
6	18.26865274	11.07
6	18.55599974	13.74
6	18.87926474	14.57
6	19.01096574	15.37
6	19.08280174	14.56
6	19.22870174	14.35
6	19.48987674	11.17
6	19.88497874	9.05
6	20.95055674	12.75
6	21.44144174	13.3
6	21.58511474	14.56
6	21.83654374	12.56
6	22.18375474	12.52
6	22.45912874	9.1
6	23.41695174	16.19
6	23.54865274	16.96
6	23.62048874	11.92
6	23.90783574	8.66
6	24.24307374	14.56
6	24.37477474	12.8
6	24.74547574	15.9
6	24.86565874	9.57
6	25.26076174	5.02
6	25.79953674	12.59
6	26.09885674	15.37
6	27.21232574	14.09
6	27.36797174	14.56
6	27.53559074	14.77
6	27.73374674	16.18
6	27.79899274	10.68
6	28.20606774	16.35
6	28.28987674	14.95
6	28.40175074	11.27
6	29.27164574	11.92
6	29.58293774	11.66
6	29.81042074	8.65
6	30.22946874	13.87
6	30.39708774	16.96
6	30.50484274	10.07
6	31.00769974	16.19
6	31.18729174	14.56
6	31.45069374	13.84
6	31.81344474	15.9
6	31.92960474	13.58
6	32.19300574	16.35
6	32.30076174	11.41
6	32.52554174	15.37
6	32.67191774	12.79
6	33.06599374	14.79
6	33.22616174	15.37
6	33.34239374	10.84
6	33.62874474	16.96
6	33.70157774	10.05
6	34.63545474	11.64
6	34.88114474	14.39
6	35.05450274	9.41
6	35.33567474	16.19
6	35.47355074	6.08
6	36.08416274	13.52
6	36.21586374	10.92
6	36.47340974	15.37
6	36.59766974	15.68
6	36.72226874	11.99
6	37.65259774	13.1
6	37.85613574	14.56
6	38.02375474	11.35
6	38.35899274	11.08
6	38.77555674	15.37
6	38.90974074	13.76
6	39.02946874	13.1
6	39.22103374	10.84
6	39.52035274	16.96
6	39.59218974	10.05
6	40.35844874	14.57
6	40.50212174	16.96
6	40.60987674	8.66
6	40.98103374	14.56
6	41.20851674	13.96
6	41.43599974	11.2
6	41.75926474	16.35
6	41.92688374	14.95
6	42.06820674	11.99
6	43.01640774	13.1
6	43.25586374	12.21
6	43.55518274	9.88
6	44.05803974	15.9
6	44.17776774	16.18
6	44.23832374	12.52
6	44.72851674	11.36
6	45.13559074	10.42
6	45.55463874	13.8
6	45.87790374	14.56
6	46.06946874	8.59
6	46.30892474	13.74
6	46.69205374	14.4
6	46.88361874	16.18
6	46.99137374	9.55
6	47.26674774	16.21
6	47.36252974	7.37
6	47.79355074	9.29
6	48.09286974	14.45
6	48.30838074	16.96
6	48.44008074	8.64
6	49.61341474	14.09
6	49.79300574	13.41
6	49.91273374	9.43
6	50.40361874	14.35
6	50.58770274	10.76
6	50.91844874	16.96
6	50.99028474	10.42
6	51.88824474	14.57
6	52.05586374	14.3
6	52.23545474	13.41
6	52.38352774	14.35
6	52.61858474	9.27
6	53.51654374	16.19
6	53.64538874	13.76
6	53.85178174	8.65
6	54.21382874	13.53
6	54.30674774	13.51
6	54.46057374	14.35
6	54.71382274	16.96
6	54.79763174	13.1
6	54.95327874	12.59
6	55.24062474	14.17
6	55.46810774	11.63
6	55.86321074	16.19
6	55.94456674	13.74
6	56.17450274	16.96
6	56.32334174	13.71
6	56.61749574	11.98
6	57.04851674	12.35
6	57.40769974	10.89
6	58.34157774	13.1
6	58.54511474	9.61
6	58.85640774	8.49
6	59.41912874	12.59
6	59.70647574	16.96
6	59.77831274	10.72
6	60.64035274	10.64
6	61.19110174	13.52
6	61.38266574	13.1
6	61.56225774	14.56
6	61.82565874	12.07
6	62.10103374	16.35
6	62.26865274	13.79
6	62.43627174	13.9
6	62.66375474	12.43
7	0.586736359	9.96
7	1.179532195	13.1
7	1.418988195	11.65
7	1.694362195	11.27
7	2.051148195	16.18
7	2.304974195	12.57
7	2.747968195	12.01
7	2.999396195	6.22
7	3.370553195	10.93
7	4.256539195	14.35
7	4.460076195	12.51
7	4.711505195	16.21
7	4.795315195	10.1
7	5.274226195	9.94
7	6.507423195	14.09
7	6.639124195	14.56
7	6.806743195	11.99
7	7.201845195	15.08
7	7.440325195	15.37
7	7.668784195	14.57
7	7.974939195	16.18
7	8.068009195	9.67
7	8.494906195	9.77
7	8.937900195	11.47
7	9.835859195	16.19
7	10.03939619	12.9180065
7	10.56619919	13.16
7	11.02116519	11.8
7	11.60783219	14.56
7	11.75150519	15.48
7	11.92477219	14.99
7	12.05082519	12.53
7	12.30225319	9.6
7	12.69735519	16.35
7	12.86497419	14.17
